agent_id,queue_id,week_day,hour,minute,timestamp,handling_time
1119,isnxsell,3,15,22,1682522564,1
1538,isfoxes,3,15,23,1682522587,2
1128,isfoxes,3,15,23,1682522589,10
1593,mgmsdr,3,15,23,1682522633,227
1554,iswolves,3,15,24,1682522645,247
1635,isnrecuperacao,3,15,24,1682522663,9
1535,isfoxes,3,15,24,1682522681,150
1574,isdragons,3,15,26,1682522801,2
1568,isfoxes,3,15,27,1682522838,4
1128,isfoxes,3,15,27,1682522858,453
1504,isphoenix,3,15,27,1682522869,52
1568,isfoxes,3,15,28,1682522937,3
1569,isphoenix,3,15,30,1682523013,1636
1554,iswolves,3,15,30,1682523055,14
1130,isessentials,3,15,32,1682523177,81
1646,isessentials,3,15,34,1682523242,8
1613,timec,3,15,34,1682523244,67
1650,issharks,3,15,34,1682523247,1
1650,issharks,3,15,34,1682523293,1
1646,isessentials,3,15,35,1682523332,17
1503,iswolves,3,15,36,1682523371,1
1503,iswolves,3,15,36,1682523399,1339
1613,timec,3,15,36,1682523412,44
1526,issharks,3,15,37,1682523429,18
1538,isfoxes,3,15,37,1682523432,84
1551,mgmsales,3,15,37,1682523439,50
1646,isessentials,3,15,37,1682523442,30
1535,isfoxes,3,15,37,1682523462,202
1128,isfoxes,3,15,38,1682523501,27
1504,isphoenix,3,15,38,1682523505,5
1127,isessentials,3,15,38,1682523535,871
1505,iseagles,3,15,39,1682523556,17
1617,timec,3,15,39,1682523571,42
1646,isessentials,3,15,39,1682523595,3
1538,isfoxes,3,15,39,1682523598,3
1128,isfoxes,3,15,40,1682523604,47
1559,isfoxes,3,15,40,1682523615,7
1115,isessentials,3,15,40,1682523618,94
1613,timec,3,15,40,1682523631,2
1538,isfoxes,3,15,40,1682523648,15
1128,isfoxes,3,15,41,1682523669,573
1574,isdragons,3,15,41,1682523679,6
1574,isdragons,3,15,41,1682523707,109
1504,isphoenix,3,15,42,1682523738,13
1504,isphoenix,3,15,42,1682523769,2
1646,isessentials,3,15,42,1682523771,10
1650,issharks,3,15,43,1682523786,1
1504,isphoenix,3,15,43,1682523796,1078
1547,issharks,3,15,43,1682523801,1
1586,mgmsdr,3,15,43,1682523814,4
1535,isfoxes,3,15,43,1682523820,44
1586,mgmsdr,3,15,43,1682523831,44
1650,issharks,3,15,43,1682523835,109
1549,isphoenix,3,15,44,1682523852,875
1640,timec,3,15,45,1682523900,1
1554,iswolves,3,15,45,1682523917,7
1640,timec,3,15,45,1682523918,3
1646,isessentials,3,15,45,1682523939,120
1604,mgmsales,3,15,45,1682523944,5
1604,mgmsales,3,15,45,1682523954,3
1604,mgmsales,3,15,46,1682523963,3
1124,isnxsell,3,15,46,1682523972,46
1604,mgmsales,3,15,46,1682523977,4
1604,mgmsales,3,15,46,1682523986,6
1574,isdragons,3,15,46,1682523993,212
1604,mgmsales,3,15,46,1682524003,6
1616,isngolden,3,15,46,1682524010,1
1604,mgmsales,3,15,46,1682524016,6
1604,mgmsales,3,15,47,1682524043,6
1586,mgmsdr,3,15,47,1682524044,6
1597,mgmsales,3,15,47,1682524045,594
1604,mgmsales,3,15,47,1682524065,18
1124,isnxsell,3,15,47,1682524078,5
1635,isnrecuperacao,3,15,48,1682524085,35
1124,isnxsell,3,15,48,1682524101,1
1537,iswolves,3,15,48,1682524108,1
1115,isessentials,3,15,48,1682524110,304
1130,isessentials,3,15,49,1682524142,1
1124,isnxsell,3,15,49,1682524146,1
1572,isnxsell,3,15,49,1682524150,982
1635,isnrecuperacao,3,15,49,1682524158,17
1554,iswolves,3,15,49,1682524175,7
1526,issharks,3,15,49,1682524177,22
1130,isessentials,3,15,49,1682524195,9
1554,iswolves,3,15,50,1682524217,28
1124,isnxsell,3,15,51,1682524281,1
1124,isnxsell,3,15,51,1682524310,647
1551,mgmsales,3,15,52,1682524350,50
1585,isessentials,3,15,52,1682524361,71
1505,iseagles,3,15,52,1682524369,17
1554,iswolves,3,15,53,1682524408,8
1574,isdragons,3,15,53,1682524417,585
1115,isessentials,3,15,53,1682524430,529
1118,ishorus,3,15,53,1682524437,10
1554,iswolves,3,15,54,1682524468,9
1130,isessentials,3,15,55,1682524530,1
1537,iswolves,3,15,55,1682524543,45
1646,isessentials,3,15,55,1682524545,185
1650,issharks,3,15,56,1682524607,640
1586,mgmsdr,3,15,57,1682524631,1
1569,isphoenix,3,15,57,1682524670,124
1585,isessentials,3,15,58,1682524717,863
1554,iswolves,3,15,59,1682524762,3
1652,issharks,3,15,59,1682524783,30
1567,mgmsdr,3,16,00,1682524856,1
1641,timec,3,16,01,1682524888,1
1621,isfalcons,3,16,01,1682524917,46
1505,iseagles,3,16,02,1682524948,530
1647,equipez6,3,16,02,1682524950,1
1519,iseagles,3,16,02,1682524964,4
1594,mgmsales,3,16,02,1682524978,81
1519,iseagles,3,16,04,1682525040,6
1140,istigers,3,16,05,1682525117,34
1136,isfoxes,3,16,05,1682525137,1039
1134,issharks,3,16,06,1682525204,419
1115,isessentials,3,16,07,1682525229,81
1127,isessentials,3,16,07,1682525266,12
1523,isdragons,3,16,08,1682525287,456
1539,iseagles,3,16,08,1682525338,2
1539,iseagles,3,16,09,1682525350,1
1519,iseagles,3,16,10,1682525416,4
1127,isessentials,3,16,10,1682525426,224
1115,isessentials,3,16,10,1682525448,31
1554,iswolves,3,16,12,1682525557,9
1582,isnxsell,3,16,13,1682525610,20
1569,isphoenix,3,16,13,1682525621,1
1604,mgmsales,3,16,14,1682525686,5
1597,mgmsales,3,16,14,1682525689,940
1504,isphoenix,3,16,14,1682525697,25
1580,istigers,3,16,15,1682525726,1
1582,isnxsell,3,16,16,1682525775,730
1519,iseagles,3,16,16,1682525784,2
1551,mgmsales,3,16,18,1682525905,2
1500,iseagles,3,16,19,1682525954,99
1533,isjaguars,3,16,20,1682526058,128
1652,issharks,3,16,21,1682526063,7
1500,iseagles,3,16,21,1682526072,1
1652,issharks,3,16,21,1682526086,6
1523,isdragons,3,16,22,1682526135,10
1551,mgmsales,3,16,23,1682526180,148
1557,isfalcons,3,16,23,1682526194,83
1622,isjaguars,3,16,23,1682526222,8
1652,issharks,3,16,23,1682526226,3
1647,equipez6,3,16,23,1682526237,1419
1533,isjaguars,3,16,25,1682526318,6
1523,isdragons,3,16,25,1682526324,52
1621,isfalcons,3,16,25,1682526358,26
1533,isjaguars,3,16,26,1682526377,65
1621,isfalcons,3,16,26,1682526406,1402
1563,isnxsell,3,16,26,1682526407,4
1563,isnxsell,3,16,27,1682526454,888
1554,iswolves,3,16,28,1682526493,1481
1622,isjaguars,3,16,28,1682526510,1
1551,mgmsales,3,16,28,1682526538,863
1580,istigers,3,16,29,1682526591,2
1533,isjaguars,3,16,30,1682526605,187
1652,issharks,3,16,30,1682526627,1
1589,mgmsdr,3,16,30,1682526639,758
1623,isfoxes,3,16,31,1682526697,5
1623,isfoxes,3,16,31,1682526716,1
1517,mgmsdr,3,16,33,1682526801,1
1652,issharks,3,16,33,1682526822,922
1597,mgmsales,3,16,34,1682526851,1
1623,isfoxes,3,16,34,1682526853,148
1517,mgmsdr,3,16,34,1682526858,1
1600,mgmsales,3,16,34,1682526886,39
1523,isdragons,3,16,35,1682526907,99
1600,mgmsales,3,16,37,1682527067,36
1623,isfoxes,3,16,39,1682527149,608
1126,isdragons,3,16,39,1682527164,326
1600,mgmsales,3,16,39,1682527164,9
1140,istigers,3,16,40,1682527201,1
1580,istigers,3,16,40,1682527210,7
1600,mgmsales,3,16,45,1682527546,20
1600,mgmsales,3,16,46,1682527600,2
1580,istigers,3,16,50,1682527825,50
1580,istigers,3,16,51,1682527911,1
1604,mgmsales,3,16,52,1682527924,6
1604,mgmsales,3,16,52,1682527936,6
1604,mgmsales,3,16,52,1682527940,2
1604,mgmsales,3,16,52,1682527956,6
1604,mgmsales,3,16,52,1682527963,2
1140,istigers,3,16,56,1682528181,50
1140,istigers,3,17,00,1682528430,6
1554,iswolves,3,17,06,1682528804,31
1519,iseagles,3,17,06,1682528810,12
1554,iswolves,3,17,07,1682528854,88
1561,isnrecuperacao,3,17,09,1682528970,127
1128,isfoxes,3,17,11,1682529117,1
1519,iseagles,3,17,14,1682529259,516
1600,mgmsales,3,17,15,1682529306,2
1580,istigers,3,17,15,1682529308,56
1600,mgmsales,3,17,15,1682529333,13
1574,isdragons,3,17,20,1682529637,802
1128,isfoxes,3,17,20,1682529654,12
1520,isphoenix,3,17,22,1682529726,390
1128,isfoxes,3,17,23,1682529824,10
1646,isessentials,3,17,24,1682529862,1017
1551,mgmsales,3,17,25,1682529926,526
1643,timec,3,17,26,1682529994,9
1503,iswolves,3,17,28,1682530089,3
1130,isessentials,3,17,28,1682530129,134
1140,istigers,3,17,29,1682530181,1
1588,mgmsales,3,17,33,1682530388,426
1128,isfoxes,3,17,33,1682530408,1123
1140,istigers,3,17,33,1682530430,8
1528,mgmsales,3,17,36,1682530583,4
1124,isnxsell,3,17,36,1682530593,37
1528,mgmsales,3,17,36,1682530619,2
1124,isnxsell,3,17,38,1682530682,38
1567,mgmsdr,3,17,38,1682530699,4
1124,isnxsell,3,17,39,1682530771,2
1567,mgmsdr,3,17,39,1682530775,12
1124,isnxsell,3,17,40,1682530816,431
1574,isdragons,3,17,40,1682530830,515
1504,isphoenix,3,17,41,1682530897,12
1140,istigers,3,17,42,1682530975,34
1130,isessentials,3,17,43,1682530990,2
1519,iseagles,3,17,43,1682531012,7
1604,mgmsales,3,17,44,1682531060,3
1524,issharks,3,17,44,1682531081,2
1140,istigers,3,17,45,1682531100,5
1519,iseagles,3,17,45,1682531107,17
1604,mgmsales,3,17,45,1682531110,12
1588,mgmsales,3,17,45,1682531121,27
1524,issharks,3,17,45,1682531126,1
1501,ishorus,3,17,45,1682531141,16
1599,mgmsales,3,17,45,1682531152,57
1501,ishorus,3,17,46,1682531178,16
1511,isphoenix,3,17,46,1682531178,5
1140,istigers,3,17,46,1682531183,1
1588,mgmsales,3,17,46,1682531192,5
1511,isphoenix,3,17,46,1682531203,12
1517,mgmsdr,3,17,47,1682531221,196
1528,mgmsales,3,17,47,1682531223,9
1501,ishorus,3,17,48,1682531313,121
1599,mgmsales,3,17,49,1682531358,10
1567,mgmsdr,3,17,49,1682531374,1
1119,isnxsell,3,17,50,1682531444,3
1140,istigers,3,17,51,1682531469,543
1528,mgmsales,3,17,51,1682531475,1
1134,issharks,3,17,52,1682531523,63
1124,isnxsell,3,17,52,1682531543,9
1528,mgmsales,3,17,52,1682531565,1
1117,isnxsell,3,17,53,1682531597,188
1124,isnxsell,3,17,53,1682531606,405
1528,mgmsales,3,17,53,1682531607,1
1528,mgmsales,3,17,53,1682531627,12
1630,isnxsell,3,17,55,1682531704,2
1504,isphoenix,3,17,55,1682531732,7
1630,isnxsell,3,17,55,1682531736,1
1528,mgmsales,3,17,55,1682531755,5
1519,iseagles,3,17,56,1682531760,4
1128,isfoxes,3,17,57,1682531826,46
1646,isessentials,3,17,57,1682531846,112
1504,isphoenix,3,17,57,1682531856,21
1528,mgmsales,3,17,57,1682531864,8
1501,ishorus,3,17,57,1682531877,2
1584,isjaguars,3,17,58,1682531883,689
1630,isnxsell,3,17,58,1682531909,3
1593,mgmsdr,3,17,59,1682531988,4
1528,mgmsales,3,18,00,1682532004,5
1501,ishorus,3,18,00,1682532027,12
1593,mgmsdr,3,18,00,1682532037,4
1528,mgmsales,3,18,00,1682532046,8
1117,isnxsell,3,18,00,1682532054,27
1587,equipez6,3,18,01,1682532072,605
1646,isessentials,3,18,01,1682532075,9
1647,equipez6,3,18,01,1682532081,3
1524,issharks,3,18,01,1682532095,1
1524,issharks,3,18,01,1682532111,2
1124,isnxsell,3,18,02,1682532169,460
1649,isjaguars,3,18,03,1682532221,34
1586,mgmsdr,3,18,04,1682532293,57
1501,ishorus,3,18,04,1682532297,4
1574,isdragons,3,18,05,1682532307,2
1501,ishorus,3,18,05,1682532312,2
1501,ishorus,3,18,05,1682532325,5
1503,iswolves,3,18,06,1682532375,39
1646,isessentials,3,18,06,1682532388,14
1554,iswolves,3,18,06,1682532396,1
1632,isnxsell,3,18,06,1682532398,533
1528,mgmsales,3,18,06,1682532401,850
1586,mgmsdr,3,18,06,1682532407,13
1649,isjaguars,3,18,06,1682532410,1
1567,mgmsdr,3,18,06,1682532411,3
1630,isnxsell,3,18,07,1682532449,34
1519,iseagles,3,18,07,1682532460,350
1561,isnrecuperacao,3,18,08,1682532502,495
1597,mgmsales,3,18,08,1682532517,741
1501,ishorus,3,18,08,1682532532,8
1117,isnxsell,3,18,08,1682532536,40
1501,ishorus,3,18,09,1682532551,2
1652,issharks,3,18,09,1682532573,143
1504,isphoenix,3,18,09,1682532584,72
1574,isdragons,3,18,10,1682532603,4
1604,mgmsales,3,18,10,1682532606,10
1119,isnxsell,3,18,10,1682532639,24
1613,timec,3,18,10,1682532646,1
1630,isnxsell,3,18,11,1682532673,3
1501,ishorus,3,18,11,1682532677,34
1119,isnxsell,3,18,11,1682532710,2
1627,isnrecuperacao,3,18,12,1682532740,4
1124,isnxsell,3,18,12,1682532746,1
1501,ishorus,3,18,12,1682532760,12
1119,isnxsell,3,18,13,1682532780,1
1630,isnxsell,3,18,13,1682532782,33
1524,issharks,3,18,13,1682532800,7
1524,issharks,3,18,13,1682532815,5
1630,isnxsell,3,18,14,1682532852,51
1124,isnxsell,3,18,14,1682532852,1
1519,iseagles,3,18,14,1682532872,521
1586,mgmsdr,3,18,14,1682532878,40
1117,isnxsell,3,18,14,1682532892,856
1124,isnxsell,3,18,14,1682532898,1
1128,isfoxes,3,18,15,1682532910,4
1630,isnxsell,3,18,15,1682532934,3
1622,isjaguars,3,18,15,1682532946,6
1124,isnxsell,3,18,15,1682532956,105
1569,isphoenix,3,18,16,1682532961,49
1130,isessentials,3,18,16,1682532967,16
1622,isjaguars,3,18,16,1682532985,1
1586,mgmsdr,3,18,16,1682532985,2
1524,issharks,3,18,16,1682532998,54
1586,mgmsdr,3,18,16,1682533005,10
1584,isjaguars,3,18,16,1682533007,1
1630,isnxsell,3,18,16,1682533008,226
1622,isjaguars,3,18,16,1682533015,3
1128,isfoxes,3,18,17,1682533049,4
1563,isnxsell,3,18,18,1682533105,319
1501,ishorus,3,18,18,1682533107,1
1622,isjaguars,3,18,18,1682533118,2
1501,ishorus,3,18,18,1682533136,3
1541,ishorus,3,18,19,1682533149,52
1586,mgmsdr,3,18,19,1682533169,4
1549,isphoenix,3,18,19,1682533173,765
1524,issharks,3,18,19,1682533177,3
1652,issharks,3,18,19,1682533180,1
1128,isfoxes,3,18,19,1682533190,104
1524,issharks,3,18,19,1682533192,2
1622,isjaguars,3,18,19,1682533199,4
1582,isnxsell,3,18,20,1682533207,54
1569,isphoenix,3,18,20,1682533233,34
1124,isnxsell,3,18,21,1682533261,7
1524,issharks,3,18,21,1682533269,88
1630,isnxsell,3,18,21,1682533271,2
1503,iswolves,3,18,21,1682533301,2
1652,issharks,3,18,22,1682533325,3
1124,isnxsell,3,18,22,1682533338,905
1613,timec,3,18,22,1682533374,51
1561,isnrecuperacao,3,18,23,1682533391,5
1563,isnxsell,3,18,24,1682533453,3
1563,isnxsell,3,18,24,1682533472,2
1526,issharks,3,18,24,1682533478,5
1563,isnxsell,3,18,24,1682533497,1
1561,isnrecuperacao,3,18,25,1682533510,14
1613,timec,3,18,25,1682533512,11
1134,issharks,3,18,25,1682533513,12
1563,isnxsell,3,18,25,1682533514,3
1586,mgmsdr,3,18,25,1682533541,4
1563,isnxsell,3,18,25,1682533553,1
1563,isnxsell,3,18,26,1682533595,1
1127,isessentials,3,18,26,1682533596,30
1561,isnrecuperacao,3,18,27,1682533625,598
1526,issharks,3,18,27,1682533641,21
1630,isnxsell,3,18,27,1682533650,1
1524,issharks,3,18,27,1682533651,62
1528,mgmsales,3,18,28,1682533701,19
1582,isnxsell,3,18,28,1682533714,41
1597,mgmsales,3,18,28,1682533718,438
1630,isnxsell,3,18,29,1682533751,2
1569,isphoenix,3,18,29,1682533789,1
1128,isfoxes,3,18,29,1682533795,1748
1538,isfoxes,3,18,30,1682533813,1
1630,isnxsell,3,18,30,1682533819,2
1524,issharks,3,18,30,1682533824,2
1134,issharks,3,18,30,1682533828,1
1528,mgmsales,3,18,30,1682533831,2
1574,isdragons,3,18,30,1682533832,1
1134,issharks,3,18,30,1682533841,3
1586,mgmsdr,3,18,30,1682533845,3
1524,issharks,3,18,31,1682533886,11
1593,mgmsdr,3,18,31,1682533893,237
1652,issharks,3,18,31,1682533893,643
1586,mgmsdr,3,18,31,1682533894,3
1127,isessentials,3,18,31,1682533900,33
1563,isnxsell,3,18,32,1682533938,1
1500,iseagles,3,18,32,1682533941,1
1622,isjaguars,3,18,32,1682533954,2
1563,isnxsell,3,18,32,1682533959,2
1576,iseagles,3,18,32,1682533960,1
1503,iswolves,3,18,32,1682533964,799
1630,isnxsell,3,18,32,1682533966,14
1576,iseagles,3,18,32,1682533978,1
1604,mgmsales,3,18,33,1682533991,2
1572,isnxsell,3,18,33,1682534003,1128
1646,isessentials,3,18,33,1682534015,11
1569,isphoenix,3,18,33,1682534016,29
1604,mgmsales,3,18,33,1682534018,6
1563,isnxsell,3,18,33,1682534033,54
1524,issharks,3,18,34,1682534047,3
1524,issharks,3,18,34,1682534057,2
1582,isnxsell,3,18,34,1682534083,373
1119,isnxsell,3,18,34,1682534088,36
1576,iseagles,3,18,34,1682534089,132
1623,isfoxes,3,18,35,1682534100,33
1649,isjaguars,3,18,35,1682534103,7
1524,issharks,3,18,35,1682534114,1
1563,isnxsell,3,18,35,1682534116,36
1500,iseagles,3,18,35,1682534119,1
1616,isngolden,3,18,35,1682534141,1
1573,isnrecuperacao,3,18,35,1682534159,230
1524,issharks,3,18,35,1682534159,1
1563,isnxsell,3,18,36,1682534191,4
1519,iseagles,3,18,37,1682534224,8
1563,isnxsell,3,18,37,1682534246,2
1584,isjaguars,3,18,38,1682534284,1
1523,isdragons,3,18,38,1682534285,491
1563,isnxsell,3,18,38,1682534286,130
1500,iseagles,3,18,38,1682534292,63
1519,iseagles,3,18,38,1682534296,8
1127,isessentials,3,18,38,1682534311,3
1119,isnxsell,3,18,38,1682534315,39
1528,mgmsales,3,18,38,1682534317,6
1504,isphoenix,3,18,38,1682534323,692
1584,isjaguars,3,18,38,1682534332,1
1519,iseagles,3,18,39,1682534364,24
1120,ishorus,3,18,39,1682534395,21
1524,issharks,3,18,39,1682534399,16
1576,iseagles,3,18,40,1682534404,4
1119,isnxsell,3,18,40,1682534405,2
1569,isphoenix,3,18,40,1682534429,3
1563,isnxsell,3,18,40,1682534441,1
1500,iseagles,3,18,40,1682534446,14
1641,timec,3,18,40,1682534446,10
1525,isjaguars,3,18,40,1682534451,33
1511,isphoenix,3,18,41,1682534465,50
1524,issharks,3,18,41,1682534472,2
1573,isnrecuperacao,3,18,41,1682534476,1
1563,isnxsell,3,18,41,1682534478,2
1554,iswolves,3,18,41,1682534485,18
1524,issharks,3,18,41,1682534516,13
1646,isessentials,3,18,42,1682534524,3
1563,isnxsell,3,18,42,1682534539,4
1632,isnxsell,3,18,42,1682534548,40
1127,isessentials,3,18,42,1682534548,21
1525,isjaguars,3,18,42,1682534553,74
1563,isnxsell,3,18,42,1682534572,901
1119,isnxsell,3,18,43,1682534601,1
1573,isnrecuperacao,3,18,43,1682534601,28
1524,issharks,3,18,43,1682534619,2
1119,isnxsell,3,18,43,1682534633,1
1597,mgmsales,3,18,43,1682534639,2
1623,isfoxes,3,18,44,1682534656,6
1524,issharks,3,18,44,1682534666,47
1120,ishorus,3,18,44,1682534673,2
1582,isnxsell,3,18,44,1682534673,16
1623,isfoxes,3,18,44,1682534675,1
1519,iseagles,3,18,44,1682534683,6
1623,isfoxes,3,18,44,1682534688,6
1120,ishorus,3,18,45,1682534705,1
1534,iseagles,3,18,45,1682534730,1
1533,isjaguars,3,18,45,1682534743,5
1587,equipez6,3,18,45,1682534748,1
1586,mgmsdr,3,18,45,1682534750,2
1501,ishorus,3,18,45,1682534755,2
1519,iseagles,3,18,46,1682534765,11
1582,isnxsell,3,18,46,1682534765,86
1646,isessentials,3,18,46,1682534780,33
1124,isnxsell,3,18,46,1682534783,2
1630,isnxsell,3,18,46,1682534811,1
1519,iseagles,3,18,47,1682534832,5
1124,isnxsell,3,18,47,1682534835,188
1120,ishorus,3,18,47,1682534846,8
1632,isnxsell,3,18,47,1682534857,36
1526,issharks,3,18,47,1682534859,1
1120,ishorus,3,18,47,1682534867,11
1528,mgmsales,3,18,47,1682534870,4
1526,issharks,3,18,48,1682534883,1
1582,isnxsell,3,18,48,1682534915,38
1501,ishorus,3,18,48,1682534922,507
1119,isnxsell,3,18,48,1682534931,31
1630,isnxsell,3,18,49,1682534972,3
1119,isnxsell,3,18,49,1682534983,36
1641,timec,3,18,49,1682534988,558
1534,iseagles,3,18,50,1682535009,15
1576,iseagles,3,18,50,1682535012,3
1576,iseagles,3,18,50,1682535024,6
1554,iswolves,3,18,51,1682535062,4
1646,isessentials,3,18,51,1682535066,110
1554,iswolves,3,18,51,1682535084,2
1524,issharks,3,18,51,1682535086,2
1582,isnxsell,3,18,51,1682535091,2
1524,issharks,3,18,51,1682535105,32
1652,issharks,3,18,51,1682535108,1512
1500,iseagles,3,18,51,1682535110,1
1526,issharks,3,18,51,1682535112,1
1500,iseagles,3,18,52,1682535138,1
1573,isnrecuperacao,3,18,52,1682535140,15
1582,isnxsell,3,18,52,1682535140,22
1554,iswolves,3,18,52,1682535154,1
1576,iseagles,3,18,52,1682535178,54
1524,issharks,3,18,53,1682535194,3
1500,iseagles,3,18,53,1682535217,55
1140,istigers,3,18,53,1682535221,2
1124,isnxsell,3,18,53,1682535223,587
1524,issharks,3,18,54,1682535242,10
1630,isnxsell,3,18,54,1682535264,3
1573,isnrecuperacao,3,18,54,1682535274,9
1554,iswolves,3,18,54,1682535285,104
1503,iswolves,3,18,54,1682535294,192
1120,ishorus,3,18,55,1682535309,63
1534,iseagles,3,18,55,1682535319,1
1621,isfalcons,3,18,55,1682535331,45
1511,isphoenix,3,18,55,1682535338,1
1524,issharks,3,18,55,1682535344,2
1627,isnrecuperacao,3,18,55,1682535346,878
1524,issharks,3,18,56,1682535365,55
1574,isdragons,3,18,57,1682535454,10
1582,isnxsell,3,18,58,1682535481,82
1593,mgmsdr,3,18,58,1682535502,495
1573,isnrecuperacao,3,18,58,1682535504,90
1569,isphoenix,3,18,58,1682535514,4
1563,isnxsell,3,18,58,1682535536,8
1524,issharks,3,18,59,1682535543,2
1569,isphoenix,3,18,59,1682535560,3
1563,isnxsell,3,18,59,1682535566,1
1140,istigers,3,18,59,1682535582,1
1622,isjaguars,3,19,00,1682535614,2
1522,isnxsell,3,19,00,1682535615,9
1563,isnxsell,3,19,00,1682535620,10
1576,iseagles,3,19,00,1682535629,21
1646,isessentials,3,19,00,1682535634,40
1576,iseagles,3,19,01,1682535671,10
1569,isphoenix,3,19,01,1682535712,33
1128,isfoxes,3,19,01,1682535715,632
1500,iseagles,3,19,01,1682535718,64
1524,issharks,3,19,02,1682535735,96
1545,issharks,3,19,02,1682535737,1
1576,iseagles,3,19,02,1682535740,174
1549,isphoenix,3,19,02,1682535747,1646
1541,ishorus,3,19,02,1682535759,1
1569,isphoenix,3,19,03,1682535800,595
1567,mgmsdr,3,19,03,1682535805,262
1574,isdragons,3,19,03,1682535814,8
1522,isnxsell,3,19,03,1682535824,25
1515,ishorus,3,19,04,1682535855,209
1649,isjaguars,3,19,04,1682535865,1
1528,mgmsales,3,19,04,1682535867,1
1503,iswolves,3,19,04,1682535867,64
1563,isnxsell,3,19,04,1682535883,1
1526,issharks,3,19,05,1682535917,10
1563,isnxsell,3,19,05,1682535934,1
1124,isnxsell,3,19,05,1682535936,377
1523,isdragons,3,19,05,1682535945,10
1119,isnxsell,3,19,05,1682535959,41
1563,isnxsell,3,19,06,1682535985,4
1602,mgmsales,3,19,06,1682535989,13
1503,iswolves,3,19,06,1682536017,90
1524,issharks,3,19,06,1682536018,1
1563,isnxsell,3,19,07,1682536021,1
1646,isessentials,3,19,07,1682536021,2
1528,mgmsales,3,19,07,1682536038,5
1563,isnxsell,3,19,07,1682536042,100
1576,iseagles,3,19,07,1682536057,1
1528,mgmsales,3,19,07,1682536063,1
1524,issharks,3,19,07,1682536065,1
1524,issharks,3,19,07,1682536077,1
1593,mgmsdr,3,19,08,1682536099,2
1582,isnxsell,3,19,08,1682536099,752
1593,mgmsdr,3,19,08,1682536115,2
1522,isnxsell,3,19,08,1682536120,3
1523,isdragons,3,19,09,1682536145,81
1524,issharks,3,19,09,1682536161,1
1573,isnrecuperacao,3,19,09,1682536174,4
1522,isnxsell,3,19,09,1682536177,195
1503,iswolves,3,19,09,1682536195,38
1547,issharks,3,19,09,1682536196,1
1573,isnrecuperacao,3,19,10,1682536212,2
1534,iseagles,3,19,10,1682536227,4
1547,issharks,3,19,10,1682536236,208
1563,isnxsell,3,19,10,1682536242,37
1119,isnxsell,3,19,10,1682536258,1
1560,iswolves,3,19,11,1682536294,1
1563,isnxsell,3,19,11,1682536300,9
1534,iseagles,3,19,11,1682536301,1
1632,isnxsell,3,19,11,1682536307,407
1573,isnrecuperacao,3,19,11,1682536310,1
1563,isnxsell,3,19,12,1682536321,58
1525,isjaguars,3,19,12,1682536343,33
1602,mgmsales,3,19,12,1682536364,18
1560,iswolves,3,19,13,1682536381,1
1140,istigers,3,19,13,1682536389,1
1124,isnxsell,3,19,13,1682536391,281
1528,mgmsales,3,19,13,1682536394,1
1534,iseagles,3,19,13,1682536399,90
1563,isnxsell,3,19,13,1682536414,2
1563,isnxsell,3,19,14,1682536449,500
1119,isnxsell,3,19,14,1682536475,143
1614,isngolden,3,19,14,1682536498,3
1534,iseagles,3,19,15,1682536510,192
1522,isnxsell,3,19,15,1682536514,9
1504,isphoenix,3,19,16,1682536586,18
1504,isphoenix,3,19,17,1682536637,18
1573,isnrecuperacao,3,19,17,1682536657,1
1519,iseagles,3,19,17,1682536676,543
1649,isjaguars,3,19,18,1682536685,38
1515,ishorus,3,19,18,1682536705,112
1522,isnxsell,3,19,18,1682536715,3
1646,isessentials,3,19,18,1682536728,2
1602,mgmsales,3,19,18,1682536738,281
1530,isdragons,3,19,19,1682536755,65
1522,isnxsell,3,19,19,1682536766,14
1646,isessentials,3,19,19,1682536770,15
1619,timec,3,19,19,1682536788,1244
1600,mgmsales,3,19,19,1682536799,1
1652,issharks,3,19,20,1682536800,38
1561,isnrecuperacao,3,19,20,1682536820,3
1561,isnrecuperacao,3,19,20,1682536851,200
1522,isnxsell,3,19,21,1682536862,24
1583,isdragons,3,19,21,1682536905,1
1593,mgmsdr,3,19,21,1682536910,2
1522,isnxsell,3,19,22,1682536928,1
1573,isnrecuperacao,3,19,22,1682536929,9
1530,isdragons,3,19,22,1682536940,1
1593,mgmsdr,3,19,22,1682536957,65
1573,isnrecuperacao,3,19,22,1682536960,17
1530,isdragons,3,19,22,1682536965,2
1563,isnxsell,3,19,22,1682536972,1
1530,isdragons,3,19,23,1682536985,1
1650,issharks,3,19,23,1682536985,3
1563,isnxsell,3,19,23,1682536988,2
1530,isdragons,3,19,23,1682537002,8
1563,isnxsell,3,19,23,1682537008,1
1124,isnxsell,3,19,23,1682537021,3
1124,isnxsell,3,19,24,1682537049,10
1569,isphoenix,3,19,24,1682537070,1
1547,issharks,3,19,24,1682537075,75
1124,isnxsell,3,19,24,1682537085,66
1593,mgmsdr,3,19,25,1682537103,4
1119,isnxsell,3,19,25,1682537122,30
1593,mgmsdr,3,19,25,1682537127,5
1600,mgmsales,3,19,25,1682537129,5
1573,isnrecuperacao,3,19,25,1682537135,1
1602,mgmsales,3,19,25,1682537152,2298
1522,isnxsell,3,19,25,1682537157,65
1622,isjaguars,3,19,26,1682537162,3
